날짜,시도지역코드,발생건수(건)
2016-10-10,48,38728
2016-10-10,49,6884
2016-10-10,99,601707
2016-10-11,11,74507
2016-10-11,26,29569
2016-10-11,27,21562
2016-10-11,28,23903
2016-10-11,29,12245
2016-10-11,30,13655
2016-10-11,31,10180
2016-10-11,41,106435
2016-10-11,42,10972
2016-10-11,43,13015
2016-10-11,44,20645
2016-10-11,45,16965
2016-10-11,46,15639
2016-10-11,47,21282
2016-10-11,48,27932
2016-10-11,49,5244
2016-10-11,99,423873
2016-10-12,11,69208
2016-10-12,26,27290
2016-10-12,27,19562
2016-10-12,28,21716
2016-10-12,29,11705
2016-10-12,30,12950
2016-10-12,31,9369
2016-10-12,41,97435
2016-10-12,42,10417
2016-10-12,43,12044
2016-10-12,44,18830
2016-10-12,45,15501
2016-10-12,46,14574
2016-10-12,47,19898
2016-10-12,48,24776
2016-10-12,49,4648
2016-10-12,99,390014
2016-10-13,11,73837
2016-10-13,26,28512
2016-10-13,27,20414
2016-10-13,28,23634
2016-10-13,29,12189
2016-10-13,30,14131
2016-10-13,31,9682
2016-10-13,41,107780
2016-10-13,42,10648
2016-10-13,43,13004
2016-10-13,44,20572
2016-10-13,45,16610
2016-10-13,46,15034
2016-10-13,47,20873
2016-10-13,48,26688
2016-10-13,49,4896
2016-10-13,99,418599
2016-10-14,11,79988
2016-10-14,26,29973
2016-10-14,27,21927
2016-10-14,28,24441
2016-10-14,29,12371
2016-10-14,30,14299
2016-10-14,31,10328
2016-10-14,41,112456
2016-10-14,42,11660
2016-10-14,43,13737
2016-10-14,44,21613
2016-10-14,45,17650
2016-10-14,46,15274
2016-10-14,47,22081
2016-10-14,48,27580
2016-10-14,49,5141
2016-10-14,99,440636
2016-10-15,11,65998
2016-10-15,26,25197
2016-10-15,27,19215
2016-10-15,28,21109
2016-10-15,29,11776
2016-10-15,30,13132
2016-10-15,31,8981
2016-10-15,41,97991
2016-10-15,42,9430
2016-10-15,43,11690
2016-10-15,44,18419
2016-10-15,45,14172
2016-10-15,46,13512
2016-10-15,47,17901
2016-10-15,48,23912
2016-10-15,49,4257
2016-10-15,99,376776
2016-10-16,11,10305
2016-10-16,26,4324
2016-10-16,27,2943
2016-10-16,28,5257
2016-10-16,29,2738
2016-10-16,30,3956
2016-10-16,31,2236
2016-10-16,41,25164
2016-10-16,42,2034
2016-10-16,43,3397
2016-10-16,44,5048
2016-10-16,45,3497
2016-10-16,46,4405
2016-10-16,47,3690
2016-10-16,48,4121
2016-10-16,49,1546
2016-10-16,99,84683
2016-10-17,11,101464
2016-10-17,26,37979
2016-10-17,27,28661
2016-10-17,28,31684
2016-10-17,29,16110
2016-10-17,30,18382
2016-10-17,31,13380
2016-10-17,41,146045
2016-10-17,42,14751
2016-10-17,43,17657
2016-10-17,44,28289
2016-10-17,45,22939
2016-10-17,46,20213
2016-10-17,47,29447
2016-10-17,48,36744
2016-10-17,49,6563
2016-10-17,99,570439
2016-10-18,11,68752
2016-10-18,26,26406
2016-10-18,27,19318
2016-10-18,28,22272
2016-10-18,29,11444
2016-10-18,30,12781
2016-10-18,31,9170
2016-10-18,41,100411
2016-10-18,42,10285
2016-10-18,43,12165
2016-10-18,44,19590
2016-10-18,45,15442
2016-10-18,46,14442
2016-10-18,47,19438
2016-10-18,48,25263
2016-10-18,49,4794
2016-10-18,99,392074
2016-10-19,11,66875
2016-10-19,26,25389
2016-10-19,27,18533
2016-10-19,28,20928
2016-10-19,29,10633
2016-10-19,30,12239
2016-10-19,31,9102
2016-10-19,41,96082
2016-10-19,42,9451
2016-10-19,43,11418
2016-10-19,44,18289
2016-10-19,45,14302
2016-10-19,46,13625
2016-10-19,47,18594
2016-10-19,48,23833
2016-10-19,49,4387
2016-10-19,99,373756
2016-10-20,11,69207
2016-10-20,26,27192
2016-10-20,27,19633
2016-10-20,28,22240
2016-10-20,29,11575
2016-10-20,30,13216
2016-10-20,31,9473
2016-10-20,41,101783
2016-10-20,42,10114
2016-10-20,43,12133
2016-10-20,44,19525
2016-10-20,45,15171
2016-10-20,46,14536
2016-10-20,47,19606
2016-10-20,48,25981
2016-10-20,49,4613
2016-10-20,99,396102
2016-10-21,11,79732
2016-10-21,26,30175
2016-10-21,27,22029
2016-10-21,28,24361
2016-10-21,29,12305
2016-10-21,30,14082
2016-10-21,31,10858
2016-10-21,41,113592
2016-10-21,42,11313
2016-10-21,43,13231
2016-10-21,44,21058
2016-10-21,45,16585
2016-10-21,46,16104
2016-10-21,47,21816
2016-10-21,48,28688
2016-10-21,49,5215
2016-10-21,99,441234
2016-10-22,11,67468
2016-10-22,26,25935
2016-10-22,27,19428
2016-10-22,28,21543
2016-10-22,29,11432
2016-10-22,30,12661
2016-10-22,31,9531
2016-10-22,41,100134
2016-10-22,42,8951
2016-10-22,43,11509
2016-10-22,44,17924
2016-10-22,45,13565
2016-10-22,46,13763
2016-10-22,47,18216
2016-10-22,48,24914
2016-10-22,49,4378
2016-10-22,99,381452
2016-10-23,11,9257
2016-10-23,26,3867
2016-10-23,27,2873
2016-10-23,28,4520
2016-10-23,29,2738
2016-10-23,30,3925
2016-10-23,31,2291
2016-10-23,41,23601
2016-10-23,42,1911
2016-10-23,43,3374
2016-10-23,44,4917
2016-10-23,45,3520
2016-10-23,46,4268
2016-10-23,47,3792
2016-10-23,48,3557
2016-10-23,49,1375
2016-10-23,99,79807
2016-10-24,11,108161
2016-10-24,26,42738
2016-10-24,27,30083
2016-10-24,28,33887
2016-10-24,29,16805
2016-10-24,30,18906
2016-10-24,31,15002
2016-10-24,41,153538
2016-10-24,42,15113
2016-10-24,43,17922
2016-10-24,44,28705
2016-10-24,45,22666
2016-10-24,46,20816
2016-10-24,47,30115
2016-10-24,48,40477
2016-10-24,49,6763
2016-10-24,99,601794
2016-10-25,11,70515
2016-10-25,26,28707
2016-10-25,27,20754
2016-10-25,28,22410
2016-10-25,29,11804
2016-10-25,30,12969
2016-10-25,31,10254
2016-10-25,41,103747
2016-10-25,42,10637
2016-10-25,43,12870
2016-10-25,44,19813
2016-10-25,45,16004
2016-10-25,46,15721
2016-10-25,47,21891
2016-10-25,48,28012
2016-10-25,49,4966
2016-10-25,99,411169
2016-10-26,11,70958
2016-10-26,26,26855
2016-10-26,27,19263
2016-10-26,28,22003
2016-10-26,29,11179
2016-10-26,30,12908
2016-10-26,31,9998
2016-10-26,41,100492
2016-10-26,42,10279
2016-10-26,43,12336
2016-10-26,44,18384
2016-10-26,45,14668
2016-10-26,46,14294
2016-10-26,47,19392
2016-10-26,48,25078
2016-10-26,49,4420
2016-10-26,99,392586
2016-10-27,11,73600
2016-10-27,26,28848
2016-10-27,27,20761
2016-10-27,28,23388
2016-10-27,29,12225
2016-10-27,30,14055
2016-10-27,31,10679
2016-10-27,41,107645
2016-10-27,42,10295
2016-10-27,43,12441
2016-10-27,44,19854
2016-10-27,45,15581
2016-10-27,46,15145
2016-10-27,47,20586
2016-10-27,48,27482
2016-10-27,49,4963
2016-10-27,99,417621
2016-10-28,11,81781
2016-10-28,26,29428
2016-10-28,27,21350
2016-10-28,28,25152
2016-10-28,29,12192
2016-10-28,30,13921
2016-10-28,31,10418
2016-10-28,41,114878
2016-10-28,42,11885
2016-10-28,43,13689
2016-10-28,44,21279
2016-10-28,45,17537
2016-10-28,46,16476
2016-10-28,47,22429
2016-10-28,48,28583
2016-10-28,49,5289
2016-10-28,99,446385
2016-10-29,11,71586
2016-10-29,26,26695
2016-10-29,27,20316
2016-10-29,28,22946
2016-10-29,29,12327
2016-10-29,30,13429
2016-10-29,31,10339
2016-10-29,41,105992
2016-10-29,42,9430
2016-10-29,43,12030
2016-10-29,44,18681
2016-10-29,45,14199
2016-10-29,46,14384
2016-10-29,47,18979
2016-10-29,48,25946
2016-10-29,49,4554
2016-10-29,99,401940
2016-10-30,11,10950
2016-10-30,26,4741
2016-10-30,27,3008
2016-10-30,28,5770
2016-10-30,29,3047
2016-10-30,30,4361
2016-10-30,31,2726
2016-10-30,41,26566
2016-10-30,42,2054
2016-10-30,43,3696
2016-10-30,44,5021
2016-10-30,45,3711
2016-10-30,46,4656
2016-10-30,47,3620
2016-10-30,48,4331
2016-10-30,49,1435
2016-10-30,99,89716
2016-10-31,11,117330
2016-10-31,26,44388
2016-10-31,27,32378
2016-10-31,28,36600
2016-10-31,29,19217
2016-10-31,30,21259
2016-10-31,31,16148
2016-10-31,41,168880
2016-10-31,42,16607
2016-10-31,43,19719
2016-10-31,44,31117
2016-10-31,45,25461
2016-10-31,46,23693
2016-10-31,47,32653
2016-10-31,48,42044
2016-10-31,49,7789
2016-10-31,99,655416
2016-11-01,11,79679
2016-11-01,26,31920
2016-11-01,27,22757
2016-11-01,28,25422
2016-11-01,29,13831
2016-11-01,30,15015
2016-11-01,31,11624
2016-11-01,41,118293
2016-11-01,42,11788
2016-11-01,43,14316
2016-11-01,44,22281
2016-11-01,45,18273
2016-11-01,46,17870
2016-11-01,47,23670
2016-11-01,48,30916
2016-11-01,49,5812
2016-11-01,99,463598
2016-11-02,11,80568
2016-11-02,26,32028
2016-11-02,27,22421
2016-11-02,28,24996
2016-11-02,29,13585
2016-11-02,30,14720
2016-11-02,31,12039
2016-11-02,41,114244
2016-11-02,42,11674
2016-11-02,43,14158
2016-11-02,44,21415
2016-11-02,45,17413
2016-11-02,46,17047
2016-11-02,47,23092
2016-11-02,48,30019
2016-11-02,49,5690
2016-11-02,99,455217
2016-11-03,11,84025
2016-11-03,26,33967
2016-11-03,27,24238
2016-11-03,28,26653
2016-11-03,29,14165
2016-11-03,30,15854
2016-11-03,31,12459
2016-11-03,41,123138
2016-11-03,42,12319
2016-11-03,43,14646
2016-11-03,44,22911
2016-11-03,45,18714
2016-11-03,46,17518
2016-11-03,47,24337
2016-11-03,48,31509
2016-11-03,49,5952
2016-11-03,99,482529
2016-11-04,11,89295
2016-11-04,26,35249
2016-11-04,27,24863
2016-11-04,28,26835
2016-11-04,29,14176
2016-11-04,30,16178
2016-11-04,31,12963
2016-11-04,41,126082
2016-11-04,42,13215
2016-11-04,43,15258
2016-11-04,44,23310
2016-11-04,45,19089
2016-11-04,46,17726
2016-11-04,47,25305
2016-11-04,48,32663
2016-11-04,49,6025
2016-11-04,99,498394
2016-11-05,11,75053
2016-11-05,26,29407
2016-11-05,27,22148
2016-11-05,28,23727
2016-11-05,29,13497
2016-11-05,30,14585
2016-11-05,31,11536
2016-11-05,41,112078
2016-11-05,42,10325
2016-11-05,43,13109
2016-11-05,44,20109
2016-11-05,45,15039
2016-11-05,46,15344
2016-11-05,47,20776
2016-11-05,48,27887
2016-11-05,49,4974
2016-11-05,99,429715
2016-11-06,11,10353
2016-11-06,26,4943
2016-11-06,27,3114
2016-11-06,28,5461
2016-11-06,29,2975
2016-11-06,30,4304
2016-11-06,31,2998
2016-11-06,41,25982
2016-11-06,42,2052
2016-11-06,43,3555
2016-11-06,44,4923
2016-11-06,45,3379
2016-11-06,46,4764
2016-11-06,47,3968
2016-11-06,48,4303
2016-11-06,49,1598
2016-11-06,99,88699
2016-11-07,11,109443
2016-11-07,26,43457
2016-11-07,27,31477
2016-11-07,28,33591
2016-11-07,29,18222
2016-11-07,30,20277
2016-11-07,31,16434
2016-11-07,41,159052
2016-11-07,42,15883
2016-11-07,43,19198
2016-11-07,44,29323
2016-11-07,45,24063
2016-11-07,46,22534
2016-11-07,47,32001
2016-11-07,48,42220
2016-11-07,49,7652
2016-11-07,99,624986
2016-11-08,11,75612
2016-11-08,26,30002
2016-11-08,27,21933
2016-11-08,28,24128
2016-11-08,29,13415
2016-11-08,30,14729
2016-11-08,31,11218
2016-11-08,41,112450
2016-11-08,42,11138
2016-11-08,43,13805
2016-11-08,44,20528
2016-11-08,45,17359
2016-11-08,46,17750
2016-11-08,47,23129
2016-11-08,48,29881
2016-11-08,49,6130
2016-11-08,99,443285
2016-11-09,11,75235
2016-11-09,26,29327
2016-11-09,27,20925
2016-11-09,28,23982
2016-11-09,29,12515
2016-11-09,30,14209
2016-11-09,31,11014
2016-11-09,41,108248
2016-11-09,42,10776
2016-11-09,43,12976
2016-11-09,44,20483
2016-11-09,45,15981
2016-11-09,46,16103
2016-11-09,47,21176
2016-11-09,48,27745
2016-11-09,49,5238
2016-11-09,99,426047
2016-11-10,11,78940
2016-11-10,26,29226
2016-11-10,27,22572
2016-11-10,28,25856
2016-11-10,29,12839
2016-11-10,30,14899
2016-11-10,31,11043
2016-11-10,41,118190
2016-11-10,42,11401
2016-11-10,43,13412
2016-11-10,44,21223
2016-11-10,45,17137
2016-11-10,46,17034
2016-11-10,47,22734
2016-11-10,48,29378
2016-11-10,49,5598
2016-11-10,99,451581
2016-11-11,11,87680
2016-11-11,26,32681
2016-11-11,27,23182
2016-11-11,28,26451
2016-11-11,29,13686
2016-11-11,30,15715
2016-11-11,31,12266
2016-11-11,41,125124
2016-11-11,42,12592
2016-11-11,43,14809
2016-11-11,44,22575
2016-11-11,45,18611
2016-11-11,46,17423
2016-11-11,47,23693
2016-11-11,48,31474
2016-11-11,49,5703
2016-11-11,99,483778
2016-11-12,11,73880
2016-11-12,26,28321
2016-11-12,27,21106
2016-11-12,28,24230
2016-11-12,29,12930
2016-11-12,30,14374
2016-11-12,31,11063
2016-11-12,41,110970
2016-11-12,42,9856
2016-11-12,43,12027
2016-11-12,44,19041
2016-11-12,45,15194
2016-11-12,46,14833
2016-11-12,47,19836
2016-11-12,48,27345
2016-11-12,49,4762
2016-11-12,99,419865
2016-11-13,11,9709
2016-11-13,26,4105
2016-11-13,27,2807
2016-11-13,28,4649
2016-11-13,29,3072
2016-11-13,30,4473
2016-11-13,31,2776
2016-11-13,41,25163
2016-11-13,42,2070
2016-11-13,43,3667
2016-11-13,44,5013
2016-11-13,45,3716
2016-11-13,46,4492
2016-11-13,47,3886
2016-11-13,48,3799
2016-11-13,49,1549
2016-11-13,99,84966
2016-11-14,11,106549
2016-11-14,26,41692
2016-11-14,27,31342
2016-11-14,28,34094
2016-11-14,29,17900
2016-11-14,30,20620
2016-11-14,31,15851
2016-11-14,41,158265
2016-11-14,42,15790
2016-11-14,43,18855
2016-11-14,44,29043
2016-11-14,45,24317
2016-11-14,46,22978
2016-11-14,47,31682
2016-11-14,48,41293
2016-11-14,49,7754
2016-11-14,99,618156
2016-11-15,11,77105
2016-11-15,26,28979
2016-11-15,27,21539
2016-11-15,28,24529
2016-11-15,29,12318
2016-11-15,30,14578
2016-11-15,31,10881
2016-11-15,41,115040
2016-11-15,42,11257
2016-11-15,43,13425
2016-11-15,44,20890
2016-11-15,45,16869
2016-11-15,46,16160
2016-11-15,47,22041
2016-11-15,48,28611
2016-11-15,49,5085
2016-11-15,99,439402
2016-11-16,11,75343
2016-11-16,26,28564
2016-11-16,27,20770
2016-11-16,28,24503
2016-11-16,29,12259
2016-11-16,30,14378
2016-11-16,31,10755
2016-11-16,41,110715
2016-11-16,42,10673
2016-11-16,43,12994
2016-11-16,44,20001
2016-11-16,45,16431
2016-11-16,46,15380
2016-11-16,47,21097
2016-11-16,48,26880
2016-11-16,49,4783
2016-11-16,99,425627
2016-11-17,11,77922
2016-11-17,26,29996
2016-11-17,27,21705
2016-11-17,28,25181
2016-11-17,29,12828
2016-11-17,30,15165
2016-11-17,31,11486
2016-11-17,41,117113
2016-11-17,42,11254
2016-11-17,43,13771
2016-11-17,44,21238
2016-11-17,45,17285
2016-11-17,46,16373
2016-11-17,47,22585
2016-11-17,48,29176
2016-11-17,49,4999
2016-11-17,99,448181
2016-11-18,11,85634
2016-11-18,26,30786
2016-11-18,27,22632
2016-11-18,28,27287
2016-11-18,29,13259
2016-11-18,30,15587
2016-11-18,31,11397
2016-11-18,41,124104
2016-11-18,42,12615
2016-11-18,43,14224
2016-11-18,44,22096
2016-11-18,45,18170
2016-11-18,46,16496
2016-11-18,47,22560
2016-11-18,48,29515
2016-11-18,49,5831
2016-11-18,99,472281
2016-11-19,11,72650
2016-11-19,26,27126
2016-11-19,27,20592
2016-11-19,28,23616
2016-11-19,29,12392
2016-11-19,30,14468
2016-11-19,31,10497
2016-11-19,41,112344
2016-11-19,42,10095
2016-11-19,43,12465
2016-11-19,44,18981
2016-11-19,45,14980
2016-11-19,46,14846
2016-11-19,47,19762
2016-11-19,48,26360
2016-11-19,49,4702
2016-11-19,99,415981
2016-11-20,11,11082
2016-11-20,26,4519
2016-11-20,27,2676
2016-11-20,28,5584
2016-11-20,29,2780
2016-11-20,30,4163
2016-11-20,31,2528
2016-11-20,41,27261
2016-11-20,42,2166
2016-11-20,43,3685
2016-11-20,44,4786
2016-11-20,45,3716
2016-11-20,46,4086
2016-11-20,47,3445
2016-11-20,48,4280
2016-11-20,49,1352
2016-11-20,99,88124
2016-11-21,11,116661
2016-11-21,26,41118
2016-11-21,27,29541
2016-11-21,28,38406
2016-11-21,29,17829
2016-11-21,30,21089
2016-11-21,31,15418
2016-11-21,41,175112
2016-11-21,42,16689
2016-11-21,43,19605
2016-11-21,44,30443
2016-11-21,45,24326
2016-11-21,46,21469
2016-11-21,47,30359
2016-11-21,48,39554
2016-11-21,49,7128
2016-11-21,99,644870
2016-11-22,11,79515
2016-11-22,26,28666
2016-11-22,27,20765
2016-11-22,28,26056
2016-11-22,29,12661
2016-11-22,30,15075
2016-11-22,31,11086
2016-11-22,41,120408
2016-11-22,42,11798
2016-11-22,43,13706
2016-11-22,44,21302
2016-11-22,45,17580
2016-11-22,46,16035
2016-11-22,47,21311
2016-11-22,48,27740
2016-11-22,49,4789
2016-11-22,99,448600
2016-11-23,11,77898
2016-11-23,26,28189
2016-11-23,27,19885
2016-11-23,28,25284
2016-11-23,29,12169
2016-11-23,30,14585
2016-11-23,31,10605
2016-11-23,41,116036
2016-11-23,42,11292
2016-11-23,43,13425
2016-11-23,44,20298
2016-11-23,45,16867
2016-11-23,46,15635
2016-11-23,47,20672
2016-11-23,48,26801
2016-11-23,49,4680
2016-11-23,99,434419
2016-11-24,11,82439
2016-11-24,26,29673
2016-11-24,27,20671
2016-11-24,28,26972
2016-11-24,29,12961
2016-11-24,30,16061
2016-11-24,31,11000
2016-11-24,41,126776
2016-11-24,42,11840
2016-11-24,43,14068
2016-11-24,44,22242
2016-11-24,45,18363
2016-11-24,46,16723
2016-11-24,47,21606
2016-11-24,48,28507
2016-11-24,49,5065
2016-11-24,99,465059
2016-11-25,11,93644
2016-11-25,26,33306
2016-11-25,27,23273
2016-11-25,28,29567
2016-11-25,29,14028
2016-11-25,30,17022
2016-11-25,31,12134
2016-11-25,41,138790
2016-11-25,42,13558
2016-11-25,43,15711
2016-11-25,44,23731
2016-11-25,45,20444
2016-11-25,46,17453
2016-11-25,47,23547
2016-11-25,48,31628
2016-11-25,49,5555
2016-11-25,99,513517
2016-11-26,11,78559
2016-11-26,26,28513
2016-11-26,27,20688
2016-11-26,28,26111
2016-11-26,29,12530
2016-11-26,30,15464
2016-11-26,31,11093
2016-11-26,41,122935
2016-11-26,42,11148
2016-11-26,43,13559
2016-11-26,44,19892
2016-11-26,45,15771
2016-11-26,46,15114
2016-11-26,47,19834
2016-11-26,48,27069
2016-11-26,49,4736
2016-11-26,99,443133
2016-11-27,11,10703
2016-11-27,26,3911
2016-11-27,27,2748
2016-11-27,28,4980
2016-11-27,29,3065
2016-11-27,30,4680
2016-11-27,31,2522
2016-11-27,41,28456
2016-11-27,42,2083
2016-11-27,43,3815
2016-11-27,44,5241
2016-11-27,45,4019
2016-11-27,46,4522
2016-11-27,47,3602
2016-11-27,48,3567
2016-11-27,49,1614
2016-11-27,99,89553
2016-11-28,11,122668
2016-11-28,26,43789
2016-11-28,27,30572
2016-11-28,28,40590
2016-11-28,29,18582
2016-11-28,30,22849
2016-11-28,31,15957
2016-11-28,41,189545
2016-11-28,42,17722
2016-11-28,43,21038
2016-11-28,44,32704
2016-11-28,45,28020
2016-11-28,46,23690
2016-11-28,47,31806
2016-11-28,48,41919
2016-11-28,49,7351
2016-11-28,99,688947
2016-11-29,11,84180
2016-11-29,26,30887
2016-11-29,27,21409
2016-11-29,28,27809
2016-11-29,29,13373
2016-11-29,30,16183
2016-11-29,31,11132
2016-11-29,41,132229
2016-11-29,42,12716
2016-11-29,43,14775
2016-11-29,44,22670
2016-11-29,45,19416
2016-11-29,46,17274
2016-11-29,47,22005
2016-11-29,48,29510
2016-11-29,49,5311
2016-11-29,99,480981
2016-11-30,11,84168
2016-11-30,26,28403
2016-11-30,27,20562
2016-11-30,28,27524
2016-11-30,29,12295
2016-11-30,30,15876
2016-11-30,31,10011
2016-11-30,41,130225
2016-11-30,42,12216
2016-11-30,43,14445
2016-11-30,44,21814
2016-11-30,45,18809
2016-11-30,46,16298
2016-11-30,47,21087
2016-11-30,48,27432
2016-11-30,49,5271
2016-11-30,99,466521
2016-12-01,11,86375
2016-12-01,26,29909
2016-12-01,27,21354
2016-12-01,28,28751
2016-12-01,29,13587
2016-12-01,30,17472
2016-12-01,31,10701
2016-12-01,41,138937
2016-12-01,42,12593
2016-12-01,43,15674
2016-12-01,44,23794
2016-12-01,45,21133
2016-12-01,46,17264
2016-12-01,47,22074
2016-12-01,48,29446
2016-12-01,49,5431
2016-12-01,99,494669
2016-12-02,11,96391
2016-12-02,26,32187
2016-12-02,27,23324
2016-12-02,28,31140
2016-12-02,29,13985
2016-12-02,30,17894
2016-12-02,31,11540
2016-12-02,41,149214
2016-12-02,42,13795
2016-12-02,43,16443
2016-12-02,44,24828
2016-12-02,45,21879
2016-12-02,46,17458
2016-12-02,47,23488
2016-12-02,48,31011
2016-12-02,49,5545
2016-12-02,99,530266
2016-12-03,11,83577
2016-12-03,26,28338
2016-12-03,27,20980
2016-12-03,28,27263
2016-12-03,29,12821
2016-12-03,30,17256
2016-12-03,31,10337
2016-12-03,41,133822
2016-12-03,42,11347
2016-12-03,43,14263
2016-12-03,44,21387
2016-12-03,45,17358
2016-12-03,46,15313
2016-12-03,47,19064
2016-12-03,48,26894
2016-12-03,49,4823
2016-12-03,99,464995
2016-12-04,11,13643
2016-12-04,26,5006
2016-12-04,27,3049
2016-12-04,28,6832
2016-12-04,29,3014
2016-12-04,30,5550
2016-12-04,31,2730
2016-12-04,41,34184
2016-12-04,42,2611
2016-12-04,43,4539
2016-12-04,44,5880
2016-12-04,45,4238
2016-12-04,46,4463
2016-12-04,47,3890
2016-12-04,48,4494
2016-12-04,49,1578
2016-12-04,99,105740
2016-12-05,11,135439
2016-12-05,26,43412
2016-12-05,27,31565
2016-12-05,28,44273
2016-12-05,29,19163
2016-12-05,30,25708
2016-12-05,31,15273
2016-12-05,41,214119
2016-12-05,42,19117
2016-12-05,43,23253
2016-12-05,44,35478
2016-12-05,45,31026
2016-12-05,46,24467
2016-12-05,47,32258
2016-12-05,48,42512
2016-12-05,49,7636
2016-12-05,99,744929
2016-12-06,11,91190
2016-12-06,26,30836
2016-12-06,27,22249
2016-12-06,28,30536
2016-12-06,29,13663
2016-12-06,30,18088
2016-12-06,31,11004
2016-12-06,41,146907
2016-12-06,42,13383
2016-12-06,43,16776
2016-12-06,44,24642
2016-12-06,45,21803
2016-12-06,46,17162
2016-12-06,47,22442
2016-12-06,48,29598
2016-12-06,49,5477
2016-12-06,99,515923
2016-12-07,11,94479
2016-12-07,26,30498
2016-12-07,27,21796
2016-12-07,28,31067
2016-12-07,29,13176
2016-12-07,30,17978
2016-12-07,31,10965
2016-12-07,41,148343
2016-12-07,42,13060
2016-12-07,43,16367
2016-12-07,44,24365
2016-12-07,45,20951
2016-12-07,46,16874
2016-12-07,47,21885
2016-12-07,48,28690
2016-12-07,49,5353
2016-12-07,99,516007
2016-12-08,11,100694
2016-12-08,26,32251
2016-12-08,27,23466
2016-12-08,28,32740
2016-12-08,29,13847
2016-12-08,30,19638
2016-12-08,31,11265
2016-12-08,41,157831
2016-12-08,42,13841
2016-12-08,43,17363
2016-12-08,44,26511
2016-12-08,45,21681
2016-12-08,46,17629
2016-12-08,47,22690
2016-12-08,48,30681
2016-12-08,49,5562
2016-12-08,99,547859
2016-12-09,11,113129
2016-12-09,26,35473
2016-12-09,27,26267
2016-12-09,28,35665
2016-12-09,29,14925
2016-12-09,30,20754
2016-12-09,31,12235
2016-12-09,41,170458
2016-12-09,42,15539
2016-12-09,43,18899
2016-12-09,44,28313
2016-12-09,45,24200
2016-12-09,46,19235
2016-12-09,47,25932
2016-12-09,48,33573
2016-12-09,49,6201
2016-12-09,99,600977
2016-12-10,11,96224
2016-12-10,26,29688
2016-12-10,27,23370
2016-12-10,28,30958
2016-12-10,29,13687
2016-12-10,30,18524
2016-12-10,31,11051
2016-12-10,41,147547
2016-12-10,42,12593
2016-12-10,43,16244
2016-12-10,44,23925
2016-12-10,45,18962
2016-12-10,46,16158
2016-12-10,47,21397
2016-12-10,48,28645
2016-12-10,49,5191
2016-12-10,99,514355
2016-12-11,11,13890
2016-12-11,26,4406
2016-12-11,27,3249
2016-12-11,28,6115
2016-12-11,29,3217
2016-12-11,30,6066
2016-12-11,31,2708
2016-12-11,41,34333
2016-12-11,42,2509
2016-12-11,43,5225
2016-12-11,44,6656
2016-12-11,45,4399
2016-12-11,46,4899
2016-12-11,47,3980
2016-12-11,48,3831
2016-12-11,49,1963
2016-12-11,99,107481
2016-12-12,11,165430
2016-12-12,26,49320
2016-12-12,27,37110
2016-12-12,28,52550
2016-12-12,29,21425
2016-12-12,30,29434
2016-12-12,31,17044
2016-12-12,41,245530
2016-12-12,42,22587
2016-12-12,43,27438
2016-12-12,44,41426
2016-12-12,45,33960
2016-12-12,46,27059
2016-12-12,47,37037
2016-12-12,48,47954
2016-12-12,49,8804
2016-12-12,99,864357
2016-12-13,11,118124
2016-12-13,26,34980
2016-12-13,27,26891
2016-12-13,28,37272
2016-12-13,29,15532
2016-12-13,30,21928
2016-12-13,31,12236
2016-12-13,41,173536
2016-12-13,42,16229
2016-12-13,43,20072
2016-12-13,44,30636
2016-12-13,45,24166
2016-12-13,46,19830
2016-12-13,47,26726
2016-12-13,48,34136
2016-12-13,49,6547
2016-12-13,99,619030
2016-12-14,11,140470
2016-12-14,26,40813
2016-12-14,27,31875
2016-12-14,28,45171
2016-12-14,29,18177
2016-12-14,30,25180
2016-12-14,31,14752
2016-12-14,41,201272
2016-12-14,42,16678
2016-12-14,43,23373
2016-12-14,44,34552
2016-12-14,45,27026
2016-12-14,46,22484
2016-12-14,47,30312
2016-12-14,48,38723
2016-12-14,49,7471
2016-12-14,99,718560
2016-12-15,11,144812
2016-12-15,26,42667
2016-12-15,27,33324
2016-12-15,28,46939
2016-12-15,29,18456
2016-12-15,30,26373
2016-12-15,31,15206
2016-12-15,41,210256
2016-12-15,42,19315
2016-12-15,43,24686
2016-12-15,44,36351
2016-12-15,45,28330
2016-12-15,46,23575
2016-12-15,47,32287
2016-12-15,48,41094
2016-12-15,49,8253
2016-12-15,99,752141
2016-12-16,11,166406
2016-12-16,26,47148
2016-12-16,27,37288
2016-12-16,28,51997
2016-12-16,29,21137
2016-12-16,30,28160
2016-12-16,31,17128
2016-12-16,41,229514
2016-12-16,42,22434
2016-12-16,43,26730
2016-12-16,44,39046
2016-12-16,45,31679
2016-12-16,46,25864
2016-12-16,47,36518
2016-12-16,48,46350
2016-12-16,49,9215
2016-12-16,99,836869
2016-12-17,11,139515
2016-12-17,26,40754
2016-12-17,27,33790
2016-12-17,28,44252
2016-12-17,29,19764
2016-12-17,30,24753
2016-12-17,31,15655
2016-12-17,41,195502
2016-12-17,42,17759
2016-12-17,43,23022
2016-12-17,44,32752
2016-12-17,45,24716
2016-12-17,46,22544
2016-12-17,47,30503
2016-12-17,48,39771
2016-12-17,49,7482
2016-12-17,99,712744
2016-12-18,11,20348
2016-12-18,26,6949
2016-12-18,27,4660
2016-12-18,28,9394
2016-12-18,29,4492
2016-12-18,30,7217
