성별,적발횟수,나이,알콜농도,측정일시,관할경찰서
남자,1,33,0.216,2022-07-02 00:35:00,인천논현경찰서
남자,1,24,0.158,2022-07-02 00:36:00,남양주남부경찰서
남자,1,52,0.158,2022-07-02 00:40:00,남양주북부경찰서
남자,1,28,0.149,2022-07-02 00:40:00,청주흥덕경찰서
남자,1,29,0.128,2022-07-02 00:41:00,서울관악경찰서
남자,1,27,0.144,2022-07-02 00:44:00,인천부평경찰서
여자,1,25,0.073,2022-07-02 00:46:00,담양경찰서
남자,1,39,0.183,2022-07-02 00:46:00,울산남부경찰서
여자,1,48,0.076,2022-07-02 00:50:00,대구달성경찰서
남자,1,23,0.096,2022-07-02 00:51:00,양주경찰서
남자,1,29,0.101,2022-07-02 00:52:00,수원남부경찰서
남자,1,54,0.158,2022-07-02 00:53:00,대구수성경찰서
남자,1,41,0.19,2022-07-02 00:53:00,의정부경찰서
남자,1,56,0.193,2022-07-02 00:55:00,칠곡경찰서
남자,1,24,0.034,2022-07-02 00:56:00,수원중부경찰서
남자,1,24,0.045,2022-07-02 00:56:00,수원중부경찰서
남자,1,26,0.123,2022-07-02 00:56:00,평택경찰서
남자,1,62,0.18,2022-07-02 00:56:00,경주경찰서
남자,1,55,0.076,2022-07-02 00:56:00,서울서초경찰서
남자,1,24,0.057,2022-07-02 00:57:00,수원중부경찰서
남자,1,34,0.116,2022-07-02 00:58:00,전주완산경찰서
남자,1,25,0.059,2022-07-02 00:58:00,수원중부경찰서
남자,1,25,0.061,2022-07-02 00:59:00,수원중부경찰서
여자,1,38,0.159,2022-07-02 00:59:00,순천경찰서
남자,1,47,0.166,2022-07-02 01:00:00,안양만안경찰서
남자,1,42,0.081,2022-07-02 01:02:00,서울수서경찰서
남자,1,45,0.16,2022-07-02 01:02:00,서울강서경찰서
남자,1,23,0.148,2022-07-02 01:04:00,구미경찰서
여자,1,43,0.216,2022-07-02 01:05:00,의정부경찰서
남자,1,53,0.087,2022-07-02 01:05:00,순천경찰서
남자,1,48,0.138,2022-07-02 01:05:00,대구달성경찰서
남자,1,35,0.182,2022-07-02 01:09:00,부산연제경찰서
남자,1,53,0.067,2022-07-02 01:11:00,서울노원경찰서
남자,1,54,0.057,2022-07-02 01:13:00,대구성서경찰서
남자,1,40,0.11,2022-07-02 01:15:00,전주덕진경찰서
여자,1,50,0.094,2022-07-02 01:16:00,대구달서경찰서
남자,1,32,0.148,2022-07-02 01:17:00,서울영등포경찰서
남자,1,44,0.075,2022-07-02 01:18:00,제주서부경찰서
남자,1,26,0.031,2022-07-02 01:18:00,안양동안경찰서
남자,1,40,0.157,2022-07-02 01:21:00,수원남부경찰서
남자,1,22,0.099,2022-07-02 01:21:00,대전동부경찰서
남자,1,25,0.041,2022-07-02 01:24:00,안양동안경찰서
여자,1,41,0.059,2022-07-02 01:25:00,부천원미경찰서
남자,1,22,0.222,2022-07-02 01:28:00,천안동남경찰서
남자,1,47,0.112,2022-07-02 01:28:00,평택경찰서
남자,1,34,0.054,2022-07-02 01:29:00,원주경찰서
여자,1,27,0.097,2022-07-02 01:30:00,대구남부경찰서
남자,1,39,0.159,2022-07-02 01:30:00,전주완산경찰서
남자,1,64,0.134,2022-07-02 01:31:00,수원중부경찰서
남자,1,27,0.1,2022-07-02 01:36:00,충주경찰서
남자,1,46,0.238,2022-07-02 01:37:00,인천계양경찰서
남자,1,21,0.159,2022-07-02 01:37:00,수원중부경찰서
남자,1,24,0.19,2022-07-02 01:38:00,김해서부경찰서
남자,1,54,0.133,2022-07-02 01:38:00,인천계양경찰서
남자,1,44,0.09,2022-07-02 01:39:00,경산경찰서
남자,1,22,0.079,2022-07-02 01:39:00,서울강북경찰서
남자,1,27,0.097,2022-07-02 01:42:00,대구동부경찰서
남자,1,22,0.091,2022-07-02 01:45:00,평택경찰서
남자,1,22,0.079,2022-07-02 01:48:00,평택경찰서
남자,1,50,0.136,2022-07-02 01:50:00,울산북부경찰서
남자,1,29,0.15,2022-07-02 01:52:00,서울강남경찰서
남자,1,45,0.174,2022-07-02 01:53:00,서울도봉경찰서
남자,1,53,0.166,2022-07-02 01:54:00,보령경찰서
남자,1,53,0.194,2022-07-02 01:56:00,구미경찰서
남자,1,35,0.076,2022-07-02 01:58:00,서울강남경찰서
남자,1,62,0.202,2022-07-02 01:58:00,포천경찰서
남자,1,34,0.098,2022-07-02 01:59:00,부천원미경찰서
남자,1,45,0.114,2022-07-02 02:00:00,오산경찰서
남자,1,23,0.154,2022-07-02 02:00:00,서울강남경찰서
남자,1,52,0.183,2022-07-02 02:01:00,장성경찰서
남자,1,34,0.128,2022-07-02 02:02:00,남양주북부경찰서
남자,1,25,0.047,2022-07-02 02:02:00,수원중부경찰서
남자,1,26,0.035,2022-07-02 02:03:00,부천원미경찰서
여자,1,50,0.178,2022-07-02 02:05:00,경산경찰서
남자,1,28,0.194,2022-07-02 02:06:00,서울강남경찰서
여자,1,39,0.16,2022-07-02 02:10:00,서울강남경찰서
남자,1,28,0.198,2022-07-02 02:11:00,천안서북경찰서
남자,1,41,0.125,2022-07-02 02:12:00,평택경찰서
남자,1,42,0.109,2022-07-02 02:15:00,여주경찰서
남자,1,27,0.182,2022-07-02 02:17:00,부산강서경찰서
남자,1,56,0.174,2022-07-02 02:18:00,양주경찰서
남자,1,46,0.211,2022-07-02 02:22:00,영광경찰서
남자,1,54,0.122,2022-07-02 02:22:00,시흥경찰서
남자,1,32,0.12,2022-07-02 02:24:00,광양경찰서
남자,1,48,0.131,2022-07-02 02:26:00,경산경찰서
남자,1,40,0.19,2022-07-02 02:29:00,대구달성경찰서
남자,1,24,0.172,2022-07-02 02:32:00,서울서대문경찰서
남자,1,29,0.15,2022-07-02 02:32:00,인천남동경찰서
남자,1,32,0.159,2022-07-02 02:34:00,대구중부경찰서
남자,1,38,0.1,2022-07-02 02:35:00,대구북부경찰서
남자,1,44,0.129,2022-07-02 02:36:00,하남경찰서
남자,1,40,0.172,2022-07-02 02:39:00,대구강북경찰서
남자,1,27,0.154,2022-07-02 02:41:00,충주경찰서
여자,1,30,0.077,2022-07-02 02:43:00,인천중부경찰서
남자,1,46,0.137,2022-07-02 02:44:00,서울강서경찰서
남자,1,32,0.135,2022-07-02 02:45:00,부산사하경찰서
여자,1,56,0.192,2022-07-02 02:48:00,서울서부경찰서
남자,1,30,0.128,2022-07-02 02:48:00,마산동부경찰서
남자,1,30,0.094,2022-07-02 02:51:00,서울송파경찰서
남자,1,42,0.183,2022-07-02 02:52:00,부산동래경찰서
남자,1,48,0.174,2022-07-02 02:52:00,수원서부경찰서
남자,1,18,0.158,2022-07-02 02:56:00,천안서북경찰서
여자,1,23,0.134,2022-07-02 02:56:00,인천남동경찰서
남자,1,46,0.176,2022-07-02 03:00:00,천안동남경찰서
남자,1,25,0.122,2022-07-02 03:01:00,대구북부경찰서
남자,1,28,0.141,2022-07-02 03:02:00,안산상록경찰서
남자,1,30,0.134,2022-07-02 03:02:00,천안동남경찰서
남자,1,46,0.161,2022-07-02 03:03:00,구미경찰서
남자,1,27,0.139,2022-07-02 03:05:00,청주상당경찰서
남자,1,22,0.16,2022-07-02 03:07:00,의정부경찰서
남자,1,31,0.159,2022-07-02 03:08:00,평택경찰서
남자,1,34,0.121,2022-07-02 03:08:00,군산경찰서
남자,1,37,0.089,2022-07-02 03:10:00,울산북부경찰서
남자,1,34,0.098,2022-07-02 03:11:00,영천경찰서
남자,1,34,0.127,2022-07-02 03:12:00,춘천경찰서
여자,1,48,0.069,2022-07-02 03:13:00,대구수성경찰서
남자,1,44,0.147,2022-07-02 03:13:00,전주완산경찰서
남자,1,23,0.191,2022-07-02 03:14:00,울산울주경찰서
남자,1,21,0.19,2022-07-02 03:17:00,서울강남경찰서
여자,1,21,0.091,2022-07-02 03:19:00,하남경찰서
남자,1,24,0.158,2022-07-02 03:19:00,서울금천경찰서
남자,1,32,0.073,2022-07-02 03:19:00,전주덕진경찰서
남자,1,38,0.192,2022-07-02 03:22:00,인천남동경찰서
남자,1,24,0.132,2022-07-02 03:27:00,아산경찰서
여자,1,30,0.115,2022-07-02 03:29:00,제주동부경찰서
남자,1,24,0.178,2022-07-02 03:35:00,제주서부경찰서
여자,1,40,0.146,2022-07-02 03:37:00,천안서북경찰서
남자,1,30,0.127,2022-07-02 03:40:00,대구성서경찰서
남자,1,46,0.174,2022-07-02 03:42:00,대구수성경찰서
남자,1,22,0.086,2022-07-02 03:45:00,홍성경찰서
남자,1,37,0.099,2022-07-02 03:46:00,춘천경찰서
남자,1,15,0.114,2022-07-02 03:51:00,공주경찰서
남자,1,28,0.203,2022-07-02 03:52:00,서울서초경찰서
남자,1,32,0.132,2022-07-02 03:55:00,용인서부경찰서
남자,1,42,0.178,2022-07-02 03:56:00,인천계양경찰서
남자,1,31,0.127,2022-07-02 03:57:00,성남중원경찰서
남자,1,35,0.187,2022-07-02 04:07:00,광주경찰서
여자,1,39,0.131,2022-07-02 04:08:00,포천경찰서
남자,1,37,0.077,2022-07-02 04:16:00,천안서북경찰서
남자,1,26,0.145,2022-07-02 04:17:00,세종남부경찰서
남자,1,39,0.118,2022-07-02 04:17:00,서울도봉경찰서
남자,1,49,0.126,2022-07-02 04:18:00,아산경찰서
남자,1,42,0.139,2022-07-02 04:18:00,동두천경찰서
남자,1,31,0.101,2022-07-02 04:23:00,안산단원경찰서
남자,1,35,0.126,2022-07-02 04:26:00,일산서부경찰서
남자,1,24,0.124,2022-07-02 04:26:00,광주동부경찰서
남자,1,26,0.144,2022-07-02 04:29:00,광주동부경찰서
남자,1,34,0.128,2022-07-02 04:32:00,서울송파경찰서
남자,1,37,0.115,2022-07-02 04:35:00,용인동부경찰서
남자,1,50,0.061,2022-07-02 04:35:00,서울강남경찰서
남자,1,31,0.179,2022-07-02 04:36:00,안성경찰서
남자,1,46,0.144,2022-07-02 04:37:00,구미경찰서
남자,1,25,0.161,2022-07-02 04:38:00,공주경찰서
남자,1,39,0.165,2022-07-02 04:40:00,인천서부경찰서
여자,1,41,0.111,2022-07-02 04:41:00,평택경찰서
남자,1,28,0.151,2022-07-02 04:42:00,성남중원경찰서
남자,1,64,0.091,2022-07-02 04:42:00,대구동부경찰서
남자,1,24,0.179,2022-07-02 04:43:00,삼척경찰서
남자,1,57,0.169,2022-07-02 04:43:00,시흥경찰서
남자,1,30,0.149,2022-07-02 04:44:00,인천남동경찰서
여자,1,29,0.086,2022-07-02 04:44:00,서울영등포경찰서
여자,1,32,0.143,2022-07-02 04:45:00,서울금천경찰서
남자,1,34,0.139,2022-07-02 04:51:00,양주경찰서
남자,1,33,0.081,2022-07-02 04:52:00,용인동부경찰서
남자,1,27,0.153,2022-07-02 04:55:00,안산단원경찰서
남자,1,29,0.197,2022-07-02 05:00:00,청주상당경찰서
남자,1,55,0.11,2022-07-02 05:02:00,광주북부경찰서
남자,1,26,0.105,2022-07-02 05:02:00,서울노원경찰서
남자,1,21,0.087,2022-07-02 05:02:00,울산남부경찰서
남자,1,38,0.095,2022-07-02 05:04:00,인천미추홀경찰서
남자,1,53,0.128,2022-07-02 05:11:00,나주경찰서
남자,1,29,0.046,2022-07-02 05:12:00,서귀포경찰서
남자,1,45,0.156,2022-07-02 05:13:00,서울서초경찰서
남자,1,30,0.124,2022-07-02 05:14:00,의정부경찰서
남자,1,27,0.181,2022-07-02 05:17:00,울산중부경찰서
남자,1,22,0.15,2022-07-02 05:22:00,용인동부경찰서
남자,1,29,0.124,2022-07-02 05:29:00,청주흥덕경찰서
남자,1,30,0.178,2022-07-02 05:33:00,부산동래경찰서
남자,1,27,0.204,2022-07-02 05:36:00,서산경찰서
남자,1,36,0.127,2022-07-02 05:45:00,통영경찰서
남자,1,38,0.096,2022-07-02 05:46:00,서울금천경찰서
남자,1,28,0.117,2022-07-02 05:50:00,대구남부경찰서
여자,1,54,0.048,2022-07-02 05:53:00,파주경찰서
남자,1,34,0.108,2022-07-02 05:54:00,마산중부경찰서
남자,1,21,0.08,2022-07-02 06:00:00,서울종로경찰서
남자,1,42,0.092,2022-07-02 06:02:00,양산경찰서
남자,1,32,0.076,2022-07-02 06:08:00,서울동대문경찰서
남자,1,37,0.15,2022-07-02 06:12:00,용인동부경찰서
남자,1,23,0.06,2022-07-02 06:13:00,울산남부경찰서
남자,1,27,0.037,2022-07-02 06:17:00,서울강서경찰서
남자,1,21,0.14,2022-07-02 06:20:00,수원남부경찰서
남자,1,41,0.189,2022-07-02 06:22:00,광주북부경찰서
남자,1,25,0.072,2022-07-02 06:27:00,남양주북부경찰서
남자,1,33,0.129,2022-07-02 06:28:00,서울방배경찰서
남자,1,66,0.101,2022-07-02 06:29:00,공주경찰서
여자,1,26,0.096,2022-07-02 06:33:00,광주광산경찰서
남자,1,39,0.136,2022-07-02 06:37:00,아산경찰서
남자,1,47,0.058,2022-07-02 06:42:00,부산강서경찰서
남자,1,31,0.065,2022-07-02 06:44:00,울산남부경찰서
남자,1,32,0.091,2022-07-02 06:44:00,대구수성경찰서
남자,1,24,0.112,2022-07-02 06:44:00,평택경찰서
남자,1,28,0.077,2022-07-02 06:49:00,서울광진경찰서
남자,1,36,0.079,2022-07-02 06:49:00,서울금천경찰서
남자,1,27,0.207,2022-07-02 06:53:00,창원서부경찰서
남자,1,41,0.182,2022-07-02 07:02:00,제천경찰서
남자,1,31,0.186,2022-07-02 07:04:00,청주흥덕경찰서
남자,1,73,0.182,2022-07-02 07:07:00,서산경찰서
여자,1,24,0.115,2022-07-02 07:15:00,진주경찰서
남자,1,41,0.117,2022-07-02 07:26:00,울산남부경찰서
남자,1,26,0.13,2022-07-02 07:28:00,서울마포경찰서
남자,1,48,0.134,2022-07-02 07:29:00,고양경찰서
남자,1,26,0.094,2022-07-02 07:31:00,서울강남경찰서
남자,1,51,0.095,2022-07-02 07:32:00,울산남부경찰서
남자,1,52,0.093,2022-07-02 07:52:00,시흥경찰서
남자,1,26,0.234,2022-07-02 07:54:00,서울관악경찰서
남자,1,21,0.074,2022-07-02 07:55:00,전주덕진경찰서
여자,1,28,0.111,2022-07-02 07:56:00,서울중랑경찰서
남자,1,20,0.144,2022-07-02 08:05:00,시흥경찰서
남자,1,27,0.156,2022-07-02 08:05:00,서울강북경찰서
여자,1,36,0.127,2022-07-02 08:06:00,수원남부경찰서
여자,1,33,0.046,2022-07-02 08:10:00,대구달서경찰서
남자,1,27,0.157,2022-07-02 08:20:00,인천미추홀경찰서
남자,1,62,0.047,2022-07-02 08:23:00,시흥경찰서
남자,1,29,0.067,2022-07-02 08:27:00,대구서부경찰서
남자,1,29,0.077,2022-07-02 08:28:00,시흥경찰서
남자,1,24,0.079,2022-07-02 08:29:00,시흥경찰서
남자,1,29,0.174,2022-07-02 08:31:00,서울강서경찰서
남자,1,37,0.155,2022-07-02 08:32:00,마산동부경찰서
여자,1,34,0.074,2022-07-02 09:06:00,인천남동경찰서
남자,1,43,0.046,2022-07-02 09:13:00,시흥경찰서
남자,1,26,0.107,2022-07-02 09:16:00,인천부평경찰서
남자,1,29,0.086,2022-07-02 09:22:00,대구북부경찰서
남자,1,60,0.074,2022-07-02 09:47:00,영월경찰서
남자,1,31,0.14,2022-07-02 10:10:00,서울구로경찰서
남자,1,55,0.279,2022-07-02 10:13:00,이천경찰서
남자,1,31,0.106,2022-07-02 10:17:00,서울송파경찰서
남자,1,44,0.217,2022-07-02 10:18:00,서울성북경찰서
남자,1,32,0.048,2022-07-02 11:07:00,청주흥덕경찰서
남자,1,41,0.058,2022-07-02 11:10:00,남해경찰서
남자,1,47,0.044,2022-07-02 11:14:00,평택경찰서
남자,1,26,0.16,2022-07-02 11:15:00,천안서북경찰서
남자,1,51,0.067,2022-07-02 11:35:00,김포경찰서
남자,1,50,0.049,2022-07-02 11:57:00,포천경찰서
남자,1,61,0.11,2022-07-02 12:05:00,하남경찰서
남자,1,78,0.035,2022-07-02 12:07:00,김해중부경찰서
남자,1,54,0.186,2022-07-02 12:38:00,서울은평경찰서
남자,1,53,0.202,2022-07-02 12:53:00,의정부경찰서
남자,1,40,0.099,2022-07-02 13:11:00,서울금천경찰서
남자,1,43,0.063,2022-07-02 13:15:00,용인동부경찰서
남자,1,66,0.041,2022-07-02 13:19:00,칠곡경찰서
남자,1,54,0.234,2022-07-02 13:30:00,대구북부경찰서
남자,1,44,0.119,2022-07-02 13:44:00,천안서북경찰서
남자,1,51,0.035,2022-07-02 13:53:00,서울도봉경찰서
남자,1,61,0.033,2022-07-02 13:58:00,홍성경찰서
남자,1,38,0.403,2022-07-02 14:14:00,구미경찰서
여자,1,63,0.115,2022-07-02 14:20:00,통영경찰서
남자,1,60,0.219,2022-07-02 14:23:00,김해서부경찰서
남자,1,43,0.268,2022-07-02 15:03:00,안산단원경찰서
남자,1,41,0.067,2022-07-02 15:04:00,여수경찰서
남자,1,69,0.167,2022-07-02 15:08:00,이천경찰서
남자,1,57,0.078,2022-07-02 15:19:00,광주경찰서
남자,1,71,0.175,2022-07-02 15:24:00,진도경찰서
남자,1,69,0.178,2022-07-02 15:38:00,제주동부경찰서
남자,1,55,0.036,2022-07-02 15:45:00,부산남부경찰서
남자,1,37,0.107,2022-07-02 15:55:00,인천서부경찰서
남자,1,76,0.179,2022-07-02 16:02:00,정읍경찰서
남자,1,44,0.115,2022-07-02 16:07:00,서울마포경찰서
남자,1,47,0.314,2022-07-02 16:07:00,포천경찰서
남자,1,64,0.146,2022-07-02 16:29:00,울산남부경찰서
남자,1,43,0.117,2022-07-02 16:38:00,청주흥덕경찰서
남자,1,57,0.041,2022-07-02 16:49:00,목포경찰서
남자,1,42,0.187,2022-07-02 17:02:00,서울강서경찰서
남자,1,75,0.146,2022-07-02 17:19:00,원주경찰서
남자,1,54,0.225,2022-07-02 17:26:00,파주경찰서
남자,1,46,0.26,2022-07-02 17:37:00,아산경찰서
남자,1,35,0.156,2022-07-02 18:09:00,인천논현경찰서
남자,1,56,0.189,2022-07-02 18:10:00,서울영등포경찰서
남자,1,59,0.081,2022-07-02 18:24:00,괴산경찰서
남자,1,63,0.102,2022-07-02 18:32:00,전주완산경찰서
남자,1,60,0.146,2022-07-02 18:33:00,대구달서경찰서
남자,1,55,0.234,2022-07-02 18:40:00,천안동남경찰서
여자,1,63,0.103,2022-07-02 18:42:00,부산남부경찰서
남자,1,62,0.06,2022-07-02 18:44:00,천안서북경찰서
남자,1,57,0.149,2022-07-02 18:56:00,안양만안경찰서
남자,1,28,0.091,2022-07-02 18:57:00,춘천경찰서
남자,1,60,0.092,2022-07-02 18:59:00,남원경찰서
남자,1,54,0.127,2022-07-02 19:08:00,광양경찰서
남자,1,62,0.064,2022-07-02 19:11:00,남양주남부경찰서
남자,1,36,0.237,2022-07-02 19:14:00,광주서부경찰서
남자,1,67,0.074,2022-07-02 19:14:00,일산동부경찰서
남자,1,51,0.089,2022-07-02 19:27:00,안양만안경찰서
남자,1,63,0.063,2022-07-02 19:41:00,광주광산경찰서
여자,1,23,0.178,2022-07-02 19:52:00,인천남동경찰서
남자,1,65,0.089,2022-07-02 19:54:00,광주광산경찰서
남자,1,59,0.068,2022-07-02 20:00:00,동해경찰서
남자,1,37,0.136,2022-07-02 20:07:00,오산경찰서
남자,1,63,0.138,2022-07-02 20:12:00,공주경찰서
남자,1,33,0.052,2022-07-02 20:16:00,제주서부경찰서
남자,1,59,0.071,2022-07-02 20:24:00,화성서부경찰서
여자,1,51,0.203,2022-07-02 20:28:00,창원중부경찰서
남자,2,73,0.184,2022-07-02 20:30:00,서산경찰서
남자,1,22,0.054,2022-07-02 20:32:00,대구북부경찰서
남자,1,67,0.108,2022-07-02 20:37:00,구미경찰서
남자,1,56,0.061,2022-07-02 20:48:00,남양주남부경찰서
남자,1,28,0.057,2022-07-02 20:49:00,화성서부경찰서
남자,1,42,0.145,2022-07-02 20:50:00,수원남부경찰서
남자,1,59,0.053,2022-07-02 20:50:00,양산경찰서
여자,1,51,0.053,2022-07-02 20:52:00,포천경찰서
여자,1,29,0.071,2022-07-02 20:52:00,화성서부경찰서
남자,1,57,0.064,2022-07-02 20:54:00,제주서부경찰서
남자,1,51,0.197,2022-07-02 20:56:00,안산단원경찰서
남자,1,52,0.15,2022-07-02 20:56:00,군산경찰서
남자,1,73,0.045,2022-07-02 20:56:00,정읍경찰서
남자,1,41,0.058,2022-07-02 21:00:00,남양주남부경찰서
남자,1,44,0.093,2022-07-02 21:02:00,안성경찰서
남자,1,51,0.154,2022-07-02 21:03:00,울산동부경찰서
남자,1,54,0.031,2022-07-02 21:05:00,양산경찰서
남자,1,54,0.157,2022-07-02 21:07:00,합천경찰서
남자,1,51,0.07,2022-07-02 21:12:00,춘천경찰서
남자,1,48,0.076,2022-07-02 21:16:00,원주경찰서
남자,1,61,0.082,2022-07-02 21:17:00,청주흥덕경찰서
남자,1,29,0.095,2022-07-02 21:23:00,수원서부경찰서
남자,1,57,0.177,2022-07-02 21:24:00,서귀포경찰서
남자,1,59,0.184,2022-07-02 21:28:00,옥천경찰서
남자,1,58,0.098,2022-07-02 21:32:00,울산동부경찰서
여자,1,49,0.064,2022-07-02 21:33:00,양평경찰서
남자,1,43,0.248,2022-07-02 21:37:00,진안경찰서
남자,1,28,0.169,2022-07-02 21:38:00,구리경찰서
남자,1,51,0.116,2022-07-02 21:39:00,군산경찰서
남자,1,35,0.094,2022-07-02 21:40:00,부산기장경찰서
남자,1,47,0.097,2022-07-02 21:40:00,용인동부경찰서
남자,1,62,0.103,2022-07-02 21:40:00,여수경찰서
남자,1,51,0.201,2022-07-02 21:45:00,청주흥덕경찰서
남자,1,51,0.099,2022-07-02 21:48:00,수원서부경찰서
남자,1,52,0.117,2022-07-02 21:49:00,수원남부경찰서
남자,1,62,0.218,2022-07-02 21:50:00,대전동부경찰서
여자,1,49,0.037,2022-07-02 21:51:00,남양주남부경찰서
남자,1,48,0.304,2022-07-02 21:52:00,김포경찰서
여자,1,45,0.045,2022-07-02 21:53:00,서울영등포경찰서
남자,1,61,0.197,2022-07-02 21:55:00,대전서부경찰서
여자,1,50,0.054,2022-07-02 21:59:00,안양동안경찰서
남자,1,49,0.074,2022-07-02 22:00:00,파주경찰서
남자,1,30,0.18,2022-07-02 22:00:00,전주덕진경찰서
남자,1,63,0.076,2022-07-02 22:01:00,파주경찰서
남자,1,68,0.207,2022-07-02 22:01:00,정읍경찰서
남자,1,55,0.099,2022-07-02 22:03:00,진해경찰서
남자,1,62,0.161,2022-07-02 22:04:00,밀양경찰서
남자,1,60,0.035,2022-07-02 22:06:00,경주경찰서
남자,1,28,0.111,2022-07-02 22:10:00,인천삼산경찰서
